Date,Time,Time of Day,Second,Kelvins
2020-06-12,16:51,Late Afternoon,58,2636
2020-06-12,16:52,Late Afternoon,0,2635
2020-06-12,16:52,Late Afternoon,3,2634
2020-06-12,16:52,Late Afternoon,5,2633
2020-06-12,16:52,Late Afternoon,7,2632
2020-06-12,16:52,Late Afternoon,10,2631
2020-06-12,16:52,Late Afternoon,12,2630
2020-06-12,16:52,Late Afternoon,15,2629
2020-06-12,16:52,Late Afternoon,17,2628
2020-06-12,16:52,Late Afternoon,19,2627
2020-06-12,16:52,Late Afternoon,22,2626
2020-06-12,16:52,Late Afternoon,24,2625
2020-06-12,16:52,Late Afternoon,27,2624
2020-06-12,16:52,Late Afternoon,29,2623
2020-06-12,16:52,Late Afternoon,31,2622
2020-06-12,16:52,Late Afternoon,34,2621
2020-06-12,16:52,Late Afternoon,36,2620
2020-06-12,16:52,Late Afternoon,39,2619
2020-06-12,16:52,Late Afternoon,41,2618
2020-06-12,16:52,Late Afternoon,43,2617
2020-06-12,16:52,Late Afternoon,46,2616
2020-06-12,16:52,Late Afternoon,48,2615
2020-06-12,16:52,Late Afternoon,51,2614
2020-06-12,16:52,Late Afternoon,53,2613
2020-06-12,16:52,Late Afternoon,55,2612
2020-06-12,16:52,Late Afternoon,58,2611
2020-06-12,16:53,Late Afternoon,0,2610
2020-06-12,16:53,Late Afternoon,3,2609
2020-06-12,16:53,Late Afternoon,5,2608
2020-06-12,16:53,Late Afternoon,7,2607
2020-06-12,16:53,Late Afternoon,10,2606
2020-06-12,16:53,Late Afternoon,12,2605
2020-06-12,16:53,Late Afternoon,15,2604
2020-06-12,16:53,Late Afternoon,17,2603
2020-06-12,16:53,Late Afternoon,19,2602
2020-06-12,16:53,Late Afternoon,22,2601
2020-06-12,16:53,Late Afternoon,24,2600
2020-06-12,16:53,Late Afternoon,27,2599
2020-06-12,16:53,Late Afternoon,29,2598
2020-06-12,16:53,Late Afternoon,31,2597
2020-06-12,16:53,Late Afternoon,34,2596
2020-06-12,16:53,Late Afternoon,36,2595
2020-06-12,16:53,Late Afternoon,39,2594
2020-06-12,16:53,Late Afternoon,41,2593
2020-06-12,16:53,Late Afternoon,43,2592
2020-06-12,16:53,Late Afternoon,46,2591
2020-06-12,16:53,Late Afternoon,48,2590
2020-06-12,16:53,Late Afternoon,51,2589
2020-06-12,16:53,Late Afternoon,53,2588
2020-06-12,16:53,Late Afternoon,55,2587
2020-06-12,16:53,Late Afternoon,58,2586
2020-06-12,16:54,Late Afternoon,0,2585
2020-06-12,16:54,Late Afternoon,3,2584
2020-06-12,16:54,Late Afternoon,5,2583
2020-06-12,16:54,Late Afternoon,7,2582
2020-06-12,16:54,Late Afternoon,10,2581
2020-06-12,16:54,Late Afternoon,12,2580
2020-06-12,16:54,Late Afternoon,15,2579
2020-06-12,16:54,Late Afternoon,17,2578
2020-06-12,16:54,Late Afternoon,19,2577
2020-06-12,16:54,Late Afternoon,22,2576
2020-06-12,16:54,Late Afternoon,24,2575
2020-06-12,16:54,Late Afternoon,27,2574
2020-06-12,16:54,Late Afternoon,29,2573
2020-06-12,16:54,Late Afternoon,31,2572
2020-06-12,16:54,Late Afternoon,34,2571
2020-06-12,16:54,Late Afternoon,36,2570
2020-06-12,16:54,Late Afternoon,39,2569
2020-06-12,16:54,Late Afternoon,41,2568
2020-06-12,16:54,Late Afternoon,43,2567
2020-06-12,16:54,Late Afternoon,46,2566
2020-06-12,16:54,Late Afternoon,48,2565
2020-06-12,16:54,Late Afternoon,51,2564
2020-06-12,16:54,Late Afternoon,53,2563
2020-06-12,16:54,Late Afternoon,55,2562
2020-06-12,16:54,Late Afternoon,58,2561
2020-06-12,16:55,Late Afternoon,0,2560
2020-06-12,16:55,Late Afternoon,3,2559
2020-06-12,16:55,Late Afternoon,5,2558
2020-06-12,16:55,Late Afternoon,7,2557
2020-06-12,16:55,Late Afternoon,10,2556
2020-06-12,16:55,Late Afternoon,12,2555
2020-06-12,16:55,Late Afternoon,15,2554
2020-06-12,16:55,Late Afternoon,17,2553
2020-06-12,16:55,Late Afternoon,19,2552
2020-06-12,16:55,Late Afternoon,22,2551
2020-06-12,16:55,Late Afternoon,24,2550
2020-06-12,16:55,Late Afternoon,27,2549
2020-06-12,16:55,Late Afternoon,29,2548
2020-06-12,16:55,Late Afternoon,31,2547
2020-06-12,16:55,Late Afternoon,34,2546
2020-06-12,16:55,Late Afternoon,36,2545
2020-06-12,16:55,Late Afternoon,39,2544
2020-06-12,16:55,Late Afternoon,41,2543
2020-06-12,16:55,Late Afternoon,43,2542
2020-06-12,16:55,Late Afternoon,46,2541
2020-06-12,16:55,Late Afternoon,48,2540
2020-06-12,16:55,Late Afternoon,51,2539
2020-06-12,16:55,Late Afternoon,53,2538
2020-06-12,16:55,Late Afternoon,55,2537
2020-06-12,16:55,Late Afternoon,58,2536
2020-06-12,16:56,Late Afternoon,0,2535
2020-06-12,16:56,Late Afternoon,3,2534
2020-06-12,16:56,Late Afternoon,5,2533
2020-06-12,16:56,Late Afternoon,7,2532
2020-06-12,16:56,Late Afternoon,10,2531
2020-06-12,16:56,Late Afternoon,12,2530
2020-06-12,16:56,Late Afternoon,15,2529
2020-06-12,16:56,Late Afternoon,17,2528
2020-06-12,16:56,Late Afternoon,19,2527
2020-06-12,16:56,Late Afternoon,22,2526
2020-06-12,16:56,Late Afternoon,24,2525
2020-06-12,16:56,Late Afternoon,27,2524
2020-06-12,16:56,Late Afternoon,29,2523
2020-06-12,16:56,Late Afternoon,31,2522
2020-06-12,16:56,Late Afternoon,34,2521
2020-06-12,16:56,Late Afternoon,36,2520
2020-06-12,16:56,Late Afternoon,39,2519
2020-06-12,16:56,Late Afternoon,41,2518
2020-06-12,16:56,Late Afternoon,43,2517
2020-06-12,16:56,Late Afternoon,46,2516
2020-06-12,16:56,Late Afternoon,48,2515
2020-06-12,16:56,Late Afternoon,51,2514
2020-06-12,16:56,Late Afternoon,53,2513
2020-06-12,16:56,Late Afternoon,55,2512
2020-06-12,16:56,Late Afternoon,58,2511
2020-06-12,16:57,Late Afternoon,0,2510
2020-06-12,16:57,Late Afternoon,3,2509
2020-06-12,16:57,Late Afternoon,5,2508
2020-06-12,16:57,Late Afternoon,7,2507
2020-06-12,16:57,Late Afternoon,10,2506
2020-06-12,16:57,Late Afternoon,12,2505
2020-06-12,16:57,Late Afternoon,15,2504
2020-06-12,16:57,Late Afternoon,17,2503
2020-06-12,16:57,Late Afternoon,19,2502
2020-06-12,16:57,Late Afternoon,22,2501
2020-06-12,16:57,Late Afternoon,24,2500
2020-06-12,16:57,Late Afternoon,27,2499
2020-06-12,16:57,Late Afternoon,29,2498
2020-06-12,16:57,Late Afternoon,31,2497
2020-06-12,16:57,Late Afternoon,34,2496
2020-06-12,16:57,Late Afternoon,36,2495
2020-06-12,16:57,Late Afternoon,39,2494
2020-06-12,16:57,Late Afternoon,41,2493
2020-06-12,16:57,Late Afternoon,43,2492
2020-06-12,16:57,Late Afternoon,46,2491
2020-06-12,16:57,Late Afternoon,48,2490
2020-06-12,16:57,Late Afternoon,51,2489
2020-06-12,16:57,Late Afternoon,53,2488
2020-06-12,16:57,Late Afternoon,55,2487
2020-06-12,16:57,Late Afternoon,58,2486
2020-06-12,16:58,Late Afternoon,0,2485
2020-06-12,16:58,Late Afternoon,3,2484
2020-06-12,16:58,Late Afternoon,5,2483
2020-06-12,16:58,Late Afternoon,7,2482
2020-06-12,16:58,Late Afternoon,10,2481
2020-06-12,16:58,Late Afternoon,12,2480
2020-06-12,16:58,Late Afternoon,15,2479
2020-06-12,16:58,Late Afternoon,17,2478
2020-06-12,16:58,Late Afternoon,19,2477
2020-06-12,16:58,Late Afternoon,22,2476
2020-06-12,16:58,Late Afternoon,24,2475
2020-06-12,16:58,Late Afternoon,27,2474
2020-06-12,16:58,Late Afternoon,29,2473
2020-06-12,16:58,Late Afternoon,31,2472
2020-06-12,16:58,Late Afternoon,34,2471
2020-06-12,16:58,Late Afternoon,36,2470
2020-06-12,16:58,Late Afternoon,39,2469
2020-06-12,16:58,Late Afternoon,41,2468
2020-06-12,16:58,Late Afternoon,43,2467
2020-06-12,16:58,Late Afternoon,46,2466
2020-06-12,16:58,Late Afternoon,48,2465
2020-06-12,16:58,Late Afternoon,51,2464
2020-06-12,16:58,Late Afternoon,53,2463
2020-06-12,16:58,Late Afternoon,55,2462
2020-06-12,16:58,Late Afternoon,58,2461
2020-06-12,16:59,Late Afternoon,0,2460
2020-06-12,16:59,Late Afternoon,3,2459
2020-06-12,16:59,Late Afternoon,5,2458
2020-06-12,16:59,Late Afternoon,7,2457
2020-06-12,16:59,Late Afternoon,10,2456
2020-06-12,16:59,Late Afternoon,12,2455
2020-06-12,16:59,Late Afternoon,15,2454
2020-06-12,16:59,Late Afternoon,17,2453
2020-06-12,16:59,Late Afternoon,19,2452
2020-06-12,16:59,Late Afternoon,22,2451
2020-06-12,16:59,Late Afternoon,24,2450
2020-06-12,16:59,Late Afternoon,27,2449
2020-06-12,16:59,Late Afternoon,29,2448
2020-06-12,16:59,Late Afternoon,31,2447
2020-06-12,16:59,Late Afternoon,34,2446
2020-06-12,16:59,Late Afternoon,36,2445
2020-06-12,16:59,Late Afternoon,39,2444
2020-06-12,16:59,Late Afternoon,41,2443
2020-06-12,16:59,Late Afternoon,43,2442
2020-06-12,16:59,Late Afternoon,46,2441
2020-06-12,16:59,Late Afternoon,48,2440
2020-06-12,16:59,Late Afternoon,51,2439
2020-06-12,16:59,Late Afternoon,53,2438
2020-06-12,16:59,Late Afternoon,55,2437
2020-06-12,16:59,Late Afternoon,58,2436
2020-06-12,17:00,Late Afternoon,0,2435
2020-06-12,17:00,Late Afternoon,3,2434
2020-06-12,17:00,Late Afternoon,5,2433
2020-06-12,17:00,Late Afternoon,7,2432
2020-06-12,17:00,Late Afternoon,10,2431
2020-06-12,17:00,Late Afternoon,12,2430
2020-06-12,17:00,Late Afternoon,15,2429
2020-06-12,17:00,Late Afternoon,17,2428
2020-06-12,17:00,Late Afternoon,19,2427
2020-06-12,17:00,Late Afternoon,22,2426
2020-06-12,17:00,Late Afternoon,24,2425
2020-06-12,17:00,Late Afternoon,27,2424
2020-06-12,17:00,Late Afternoon,29,2423
2020-06-12,17:00,Late Afternoon,31,2422
2020-06-12,17:00,Late Afternoon,34,2421
2020-06-12,17:00,Late Afternoon,36,2420
2020-06-12,17:00,Late Afternoon,39,2419
2020-06-12,17:00,Late Afternoon,41,2418
2020-06-12,17:00,Late Afternoon,43,2417
2020-06-12,17:00,Late Afternoon,46,2416
2020-06-12,17:00,Late Afternoon,48,2415
2020-06-12,17:00,Late Afternoon,51,2414
2020-06-12,17:00,Late Afternoon,53,2413
2020-06-12,17:00,Late Afternoon,55,2412
2020-06-12,17:00,Late Afternoon,58,2411
2020-06-12,17:01,Late Afternoon,0,2410
2020-06-12,17:01,Late Afternoon,3,2409
2020-06-12,17:01,Late Afternoon,5,2408
2020-06-12,17:01,Late Afternoon,7,2407
2020-06-12,17:01,Late Afternoon,10,2406
2020-06-12,17:01,Late Afternoon,12,2405
2020-06-12,17:01,Late Afternoon,15,2404
2020-06-12,17:01,Late Afternoon,17,2403
2020-06-12,17:01,Late Afternoon,19,2402
2020-06-12,17:01,Late Afternoon,22,2401
2020-06-12,17:01,Late Afternoon,24,2400
2020-06-12,17:01,Late Afternoon,27,2399
2020-06-12,17:01,Late Afternoon,29,2398
2020-06-12,17:01,Late Afternoon,31,2397
2020-06-12,17:01,Late Afternoon,34,2396
2020-06-12,17:01,Late Afternoon,36,2395
2020-06-12,17:01,Late Afternoon,39,2394
2020-06-12,17:01,Late Afternoon,41,2393
2020-06-12,17:01,Late Afternoon,43,2392
2020-06-12,17:01,Late Afternoon,46,2391
2020-06-12,17:01,Late Afternoon,48,2390
2020-06-12,17:01,Late Afternoon,51,2389
2020-06-12,17:01,Late Afternoon,53,2388
2020-06-12,17:01,Late Afternoon,55,2387
2020-06-12,17:01,Late Afternoon,58,2386
2020-06-12,17:02,Late Afternoon,0,2385
2020-06-12,17:02,Late Afternoon,3,2384
2020-06-12,17:02,Late Afternoon,5,2383
2020-06-12,17:02,Late Afternoon,7,2382
2020-06-12,17:02,Late Afternoon,10,2381
2020-06-12,17:02,Late Afternoon,12,2380
2020-06-12,17:02,Late Afternoon,15,2379
2020-06-12,17:02,Late Afternoon,17,2378
2020-06-12,17:02,Late Afternoon,19,2377
2020-06-12,17:02,Late Afternoon,22,2376
2020-06-12,17:02,Late Afternoon,24,2375
2020-06-12,17:02,Late Afternoon,27,2374
2020-06-12,17:02,Late Afternoon,29,2373
2020-06-12,17:02,Late Afternoon,31,2372
2020-06-12,17:02,Late Afternoon,34,2371
2020-06-12,17:02,Late Afternoon,36,2370
2020-06-12,17:02,Late Afternoon,39,2369
2020-06-12,17:02,Late Afternoon,41,2368
2020-06-12,17:02,Late Afternoon,43,2367
2020-06-12,17:02,Late Afternoon,46,2366
2020-06-12,17:02,Late Afternoon,48,2365
2020-06-12,17:02,Late Afternoon,51,2364
2020-06-12,17:02,Late Afternoon,53,2363
2020-06-12,17:02,Late Afternoon,55,2362
2020-06-12,17:02,Late Afternoon,58,2361
2020-06-12,17:03,Late Afternoon,0,2360
2020-06-12,17:03,Late Afternoon,3,2359
2020-06-12,17:03,Late Afternoon,5,2358
2020-06-12,17:03,Late Afternoon,7,2357
2020-06-12,17:03,Late Afternoon,10,2356
2020-06-12,17:03,Late Afternoon,12,2355
2020-06-12,17:03,Late Afternoon,15,2354
2020-06-12,17:03,Late Afternoon,17,2353
2020-06-12,17:03,Late Afternoon,19,2352
2020-06-12,17:03,Late Afternoon,22,2351
2020-06-12,17:03,Late Afternoon,24,2350
2020-06-12,17:03,Late Afternoon,27,2349
2020-06-12,17:03,Late Afternoon,29,2348
2020-06-12,17:03,Late Afternoon,31,2347
2020-06-12,17:03,Late Afternoon,34,2346
2020-06-12,17:03,Late Afternoon,36,2345
2020-06-12,17:03,Late Afternoon,39,2344
2020-06-12,17:03,Late Afternoon,41,2343
2020-06-12,17:03,Late Afternoon,43,2342
2020-06-12,17:03,Late Afternoon,46,2341
2020-06-12,17:03,Late Afternoon,48,2340
2020-06-12,17:03,Late Afternoon,51,2339
2020-06-12,17:03,Late Afternoon,53,2338
2020-06-12,17:03,Late Afternoon,55,2337
2020-06-12,17:03,Late Afternoon,58,2336
2020-06-12,17:04,Late Afternoon,0,2335
2020-06-12,17:04,Late Afternoon,3,2334
2020-06-12,17:04,Late Afternoon,5,2333
2020-06-12,17:04,Late Afternoon,7,2332
2020-06-12,17:04,Late Afternoon,10,2331
2020-06-12,17:04,Late Afternoon,12,2330
2020-06-12,17:04,Late Afternoon,15,2329
2020-06-12,17:04,Late Afternoon,17,2328
2020-06-12,17:04,Late Afternoon,19,2327
2020-06-12,17:04,Late Afternoon,22,2326
2020-06-12,17:04,Late Afternoon,24,2325
2020-06-12,17:04,Late Afternoon,27,2324
2020-06-12,17:04,Late Afternoon,29,2323
2020-06-12,17:04,Late Afternoon,31,2322
2020-06-12,17:04,Late Afternoon,34,2321
2020-06-12,17:04,Late Afternoon,36,2320
2020-06-12,17:04,Late Afternoon,39,2319
2020-06-12,17:04,Late Afternoon,41,2318
2020-06-12,17:04,Late Afternoon,43,2317
2020-06-12,17:04,Late Afternoon,46,2316
2020-06-12,17:04,Late Afternoon,48,2315
2020-06-12,17:04,Late Afternoon,51,2314
2020-06-12,17:04,Late Afternoon,53,2313
2020-06-12,17:04,Late Afternoon,55,2312
2020-06-12,17:04,Late Afternoon,58,2311
2020-06-12,17:05,Late Afternoon,0,2310
2020-06-12,17:05,Late Afternoon,3,2309
2020-06-12,17:05,Late Afternoon,5,2308
2020-06-12,17:05,Late Afternoon,7,2307
2020-06-12,17:05,Late Afternoon,10,2306
2020-06-12,17:05,Late Afternoon,12,2305
2020-06-12,17:05,Late Afternoon,15,2304
2020-06-12,17:05,Late Afternoon,17,2303
2020-06-12,17:05,Late Afternoon,19,2302
2020-06-12,17:05,Late Afternoon,22,2301
2020-06-12,17:05,Late Afternoon,24,2300
2020-06-12,17:05,Late Afternoon,27,2299
2020-06-12,17:05,Late Afternoon,29,2298
2020-06-12,17:05,Late Afternoon,31,2297
2020-06-12,17:05,Late Afternoon,34,2296
2020-06-12,17:05,Late Afternoon,36,2295
2020-06-12,17:05,Late Afternoon,39,2294
2020-06-12,17:05,Late Afternoon,41,2293
2020-06-12,17:05,Late Afternoon,43,2292
2020-06-12,17:05,Late Afternoon,46,2291
2020-06-12,17:05,Late Afternoon,48,2290
2020-06-12,17:05,Late Afternoon,51,2289
2020-06-12,17:05,Late Afternoon,53,2288
2020-06-12,17:05,Late Afternoon,55,2287
2020-06-12,17:05,Late Afternoon,58,2286
2020-06-12,17:06,Late Afternoon,0,2285
2020-06-12,17:06,Late Afternoon,3,2284
2020-06-12,17:06,Late Afternoon,5,2283
2020-06-12,17:06,Late Afternoon,7,2282
2020-06-12,17:06,Late Afternoon,10,2281
2020-06-12,17:06,Late Afternoon,12,2280
2020-06-12,17:06,Late Afternoon,15,2279
2020-06-12,17:06,Late Afternoon,17,2278
2020-06-12,17:06,Late Afternoon,19,2277
2020-06-12,17:06,Late Afternoon,22,2276
2020-06-12,17:06,Late Afternoon,24,2275
2020-06-12,17:06,Late Afternoon,27,2274
2020-06-12,17:06,Late Afternoon,29,2273
2020-06-12,17:06,Late Afternoon,31,2272
2020-06-12,17:06,Late Afternoon,34,2271
2020-06-12,17:06,Late Afternoon,36,2270
2020-06-12,17:06,Late Afternoon,39,2269
2020-06-12,17:06,Late Afternoon,41,2268
2020-06-12,17:06,Late Afternoon,43,2267
2020-06-12,17:06,Late Afternoon,46,2266
2020-06-12,17:06,Late Afternoon,48,2265
2020-06-12,17:06,Late Afternoon,51,2264
2020-06-12,17:06,Late Afternoon,53,2263
2020-06-12,17:06,Late Afternoon,55,2262
2020-06-12,17:06,Late Afternoon,58,2261
2020-06-12,17:07,Late Afternoon,0,2260
2020-06-12,17:07,Late Afternoon,3,2259
2020-06-12,17:07,Late Afternoon,5,2258
2020-06-12,17:07,Late Afternoon,7,2257
2020-06-12,17:07,Late Afternoon,10,2256
2020-06-12,17:07,Late Afternoon,12,2255
2020-06-12,17:07,Late Afternoon,15,2254
2020-06-12,17:07,Late Afternoon,17,2253
2020-06-12,17:07,Late Afternoon,19,2252
2020-06-12,17:07,Late Afternoon,22,2251
2020-06-12,17:07,Late Afternoon,24,2250
2020-06-12,17:07,Late Afternoon,27,2249
2020-06-12,17:07,Late Afternoon,29,2248
2020-06-12,17:07,Late Afternoon,31,2247
2020-06-12,17:07,Late Afternoon,34,2246
2020-06-12,17:07,Late Afternoon,36,2245
2020-06-12,17:07,Late Afternoon,39,2244
2020-06-12,17:07,Late Afternoon,41,2243
2020-06-12,17:07,Late Afternoon,43,2242
2020-06-12,17:07,Late Afternoon,46,2241
2020-06-12,17:07,Late Afternoon,48,2240
2020-06-12,17:07,Late Afternoon,51,2239
2020-06-12,17:07,Late Afternoon,53,2238
2020-06-12,17:07,Late Afternoon,55,2237
2020-06-12,17:07,Late Afternoon,58,2236
2020-06-12,17:08,Late Afternoon,0,2235
2020-06-12,17:08,Late Afternoon,3,2234
2020-06-12,17:08,Late Afternoon,5,2233
2020-06-12,17:08,Late Afternoon,7,2232
2020-06-12,17:08,Late Afternoon,10,2231
2020-06-12,17:08,Late Afternoon,12,2230
2020-06-12,17:08,Late Afternoon,15,2229
2020-06-12,17:08,Late Afternoon,17,2228
2020-06-12,17:08,Late Afternoon,19,2227
2020-06-12,17:08,Late Afternoon,22,2226
2020-06-12,17:08,Late Afternoon,24,2225
2020-06-12,17:08,Late Afternoon,27,2224
2020-06-12,17:08,Late Afternoon,29,2223
2020-06-12,17:08,Late Afternoon,31,2222
2020-06-12,17:08,Late Afternoon,34,2221
2020-06-12,17:08,Late Afternoon,36,2220
2020-06-12,17:08,Late Afternoon,39,2219
2020-06-12,17:08,Late Afternoon,41,2218
2020-06-12,17:08,Late Afternoon,43,2217
2020-06-12,17:08,Late Afternoon,46,2216
2020-06-12,17:08,Late Afternoon,48,2215
2020-06-12,17:08,Late Afternoon,51,2214
2020-06-12,17:08,Late Afternoon,53,2213
2020-06-12,17:08,Late Afternoon,55,2212
2020-06-12,17:08,Late Afternoon,58,2211
2020-06-12,17:09,Late Afternoon,0,2210
2020-06-12,17:09,Late Afternoon,3,2209
2020-06-12,17:09,Late Afternoon,5,2208
2020-06-12,17:09,Late Afternoon,7,2207
2020-06-12,17:09,Late Afternoon,10,2206
2020-06-12,17:09,Late Afternoon,12,2205
2020-06-12,17:09,Late Afternoon,15,2204
2020-06-12,17:09,Late Afternoon,17,2203
2020-06-12,17:09,Late Afternoon,19,2202
2020-06-12,17:09,Late Afternoon,22,2201
2020-06-12,17:09,Late Afternoon,24,2200
2020-06-12,17:09,Late Afternoon,27,2199
2020-06-12,17:09,Late Afternoon,29,2198
2020-06-12,17:09,Late Afternoon,31,2197
2020-06-12,17:09,Late Afternoon,34,2196
2020-06-12,17:09,Late Afternoon,36,2195
2020-06-12,17:09,Late Afternoon,39,2194
2020-06-12,17:09,Late Afternoon,41,2193
2020-06-12,17:09,Late Afternoon,43,2192
2020-06-12,17:09,Late Afternoon,46,2191
2020-06-12,17:09,Late Afternoon,48,2190
2020-06-12,17:09,Late Afternoon,51,2189
2020-06-12,17:09,Late Afternoon,53,2188
2020-06-12,17:09,Late Afternoon,55,2187
2020-06-12,17:09,Late Afternoon,58,2186
2020-06-12,17:10,Late Afternoon,0,2185
2020-06-12,17:10,Late Afternoon,3,2184
2020-06-12,17:10,Late Afternoon,5,2183
2020-06-12,17:10,Late Afternoon,7,2182
2020-06-12,17:10,Late Afternoon,10,2181
2020-06-12,17:10,Late Afternoon,12,2180
2020-06-12,17:10,Late Afternoon,15,2179
2020-06-12,17:10,Late Afternoon,17,2178
2020-06-12,17:10,Late Afternoon,19,2177
2020-06-12,17:10,Late Afternoon,22,2176
2020-06-12,17:10,Late Afternoon,24,2175
2020-06-12,17:10,Late Afternoon,27,2174
2020-06-12,17:10,Late Afternoon,29,2173
2020-06-12,17:10,Late Afternoon,31,2172
2020-06-12,17:10,Late Afternoon,34,2171
2020-06-12,17:10,Late Afternoon,36,2170
2020-06-12,17:10,Late Afternoon,39,2169
2020-06-12,17:10,Late Afternoon,41,2168
2020-06-12,17:10,Late Afternoon,43,2167
2020-06-12,17:10,Late Afternoon,46,2166
2020-06-12,17:10,Late Afternoon,48,2165
2020-06-12,17:10,Late Afternoon,51,2164
2020-06-12,17:10,Late Afternoon,53,2163
2020-06-12,17:10,Late Afternoon,55,2162
2020-06-12,17:10,Late Afternoon,58,2161
2020-06-12,17:11,Late Afternoon,0,2160
2020-06-12,17:11,Late Afternoon,3,2159
2020-06-12,17:11,Late Afternoon,5,2158
2020-06-12,17:11,Late Afternoon,7,2157
2020-06-12,17:11,Late Afternoon,10,2156
2020-06-12,17:11,Late Afternoon,12,2155
2020-06-12,17:11,Late Afternoon,15,2154
2020-06-12,17:11,Late Afternoon,17,2153
2020-06-12,17:11,Late Afternoon,19,2152
2020-06-12,17:11,Late Afternoon,22,2151
2020-06-12,17:11,Late Afternoon,24,2150
2020-06-12,17:11,Late Afternoon,27,2149
2020-06-12,17:11,Late Afternoon,29,2148
2020-06-12,17:11,Late Afternoon,31,2147
2020-06-12,17:11,Late Afternoon,34,2146
2020-06-12,17:11,Late Afternoon,36,2145
2020-06-12,17:11,Late Afternoon,39,2144
2020-06-12,17:11,Late Afternoon,41,2143
2020-06-12,17:11,Late Afternoon,43,2142
2020-06-12,17:11,Late Afternoon,46,2141
2020-06-12,17:11,Late Afternoon,48,2140
2020-06-12,17:11,Late Afternoon,51,2139
2020-06-12,17:11,Late Afternoon,53,2138
2020-06-12,17:11,Late Afternoon,55,2137
2020-06-12,17:11,Late Afternoon,58,2136
2020-06-12,17:12,Late Afternoon,0,2135
2020-06-12,17:12,Late Afternoon,3,2134
2020-06-12,17:12,Late Afternoon,5,2133
2020-06-12,17:12,Late Afternoon,7,2132
2020-06-12,17:12,Late Afternoon,10,2131
2020-06-12,17:12,Late Afternoon,12,2130
2020-06-12,17:12,Late Afternoon,15,2129
2020-06-12,17:12,Late Afternoon,17,2128
2020-06-12,17:12,Late Afternoon,19,2127
2020-06-12,17:12,Late Afternoon,22,2126
2020-06-12,17:12,Late Afternoon,24,2125
2020-06-12,17:12,Late Afternoon,27,2124
2020-06-12,17:12,Late Afternoon,29,2123
2020-06-12,17:12,Late Afternoon,31,2122
2020-06-12,17:12,Late Afternoon,34,2121
2020-06-12,17:12,Late Afternoon,36,2120
2020-06-12,17:12,Late Afternoon,39,2119
2020-06-12,17:12,Late Afternoon,41,2118
2020-06-12,17:12,Late Afternoon,43,2117
